OTU ID,RDYS_1,RDYS_2,RDYS_3,RDYS_4,RDYS_5
ASV_1176,0,0,0,0,0
ASV_1177,0,0,0,0,0
ASV_1178,0,0,0,0,0
ASV_1179,0,0,0,0,0
ASV_1180,0,0,0,0,0
ASV_1181,0,0,0,0,0
ASV_1182,0,0,0,0,0
ASV_1183,0,0,0,0,0
ASV_1184,0,2,0,6,0
ASV_1185,0,0,0,0,0
ASV_1186,0,4,0,0,0
ASV_1187,0,0,0,0,0
ASV_1188,0,6,0,0,0
ASV_1189,0,0,0,0,0
ASV_1190,0,0,0,0,0
ASV_1191,0,0,0,0,0
ASV_1192,0,0,0,0,0
ASV_1193,0,0,0,0,0
ASV_1195,0,0,5,0,0
ASV_1196,0,0,0,0,0
ASV_1199,0,0,0,0,0
ASV_1200,0,0,0,0,1
ASV_1201,0,0,0,0,0
ASV_1202,0,3,0,0,0
ASV_1204,0,0,0,0,0
ASV_1205,0,0,0,0,0
ASV_1207,0,0,0,0,0
ASV_1208,0,0,0,0,0
ASV_1209,0,0,0,0,0
ASV_1210,0,0,0,0,0
ASV_1211,0,0,0,0,0
ASV_1212,0,0,0,0,0
ASV_1214,0,0,0,0,0
ASV_1215,0,0,0,0,0
ASV_1216,0,2,0,0,0
ASV_1217,0,0,0,0,0
ASV_1218,0,0,0,0,0
ASV_1219,0,0,0,0,0
ASV_1220,0,0,0,0,0
ASV_1222,0,0,0,0,0
ASV_1223,0,0,0,0,0
ASV_1224,0,0,0,0,0
ASV_1225,0,0,0,0,0
ASV_1226,0,0,0,0,0
ASV_1227,2,0,0,0,0
ASV_1228,0,0,0,0,0
ASV_1233,0,0,0,0,0
ASV_1234,0,0,0,0,0
ASV_1235,0,0,0,0,0
ASV_1236,0,0,0,0,0
ASV_1239,11,0,0,0,20
ASV_1242,0,0,0,0,0
ASV_1243,0,13,39,11,19
ASV_1244,0,0,0,0,0
ASV_1245,0,0,0,0,0
ASV_1246,0,0,0,0,0
ASV_1247,0,0,0,0,0
ASV_1248,0,0,0,0,0
ASV_1249,0,0,0,0,0
ASV_1250,0,0,0,0,0
ASV_1251,0,0,0,0,0
ASV_1252,4,0,0,0,0
ASV_1254,0,2,0,0,0
ASV_1255,0,0,0,0,0
ASV_1256,0,0,0,0,0
ASV_1258,17,16,0,21,8
ASV_1259,0,0,0,0,0
ASV_1260,0,0,0,0,0
ASV_1261,0,0,0,0,0
ASV_1262,0,0,0,0,0
ASV_1263,0,3,0,0,0
ASV_1264,0,0,0,0,0
ASV_1265,9,0,4,0,0
ASV_1267,0,0,0,0,0
ASV_1268,0,0,3,0,0
ASV_1269,0,0,0,0,0
ASV_1270,0,3,0,6,0
ASV_1271,0,0,0,0,0
ASV_1273,0,0,0,0,0
ASV_1274,0,0,0,0,0
ASV_1275,0,0,0,0,0
ASV_1277,0,0,0,0,0
ASV_1278,0,0,0,0,0
ASV_1279,0,0,0,0,0
ASV_1280,0,0,0,0,0
ASV_1281,0,0,0,0,0
ASV_1282,2,0,0,0,0
ASV_1286,0,0,0,0,0
ASV_1288,0,0,0,0,0
ASV_1289,0,0,0,0,0
ASV_1290,0,0,0,0,0
ASV_1291,0,0,0,0,0
ASV_1293,0,0,0,0,0
ASV_1296,0,0,0,0,0
ASV_1298,0,0,0,0,0
ASV_1299,0,0,7,0,0
ASV_1300,0,0,0,0,0
ASV_1301,0,0,0,0,0
ASV_1303,0,0,0,0,0
ASV_1304,0,2,0,10,0
ASV_1305,0,0,0,0,0
ASV_1306,19,0,0,0,24
ASV_1307,0,0,0,0,0
ASV_1308,0,0,0,0,0
ASV_1309,9,0,37,13,0
ASV_1310,0,0,0,0,0
ASV_1311,0,0,0,0,0
ASV_1312,0,0,3,0,0
ASV_1313,0,0,0,0,0
ASV_1314,0,3,0,0,0
ASV_1315,0,0,0,0,0
ASV_1317,0,0,0,0,0
ASV_1318,0,33,19,27,15
ASV_1319,0,0,1,0,1
ASV_1321,0,0,0,0,4
ASV_1322,9,0,0,9,0
ASV_1323,0,0,0,0,0
ASV_1324,0,0,0,0,0
ASV_1325,0,0,0,0,0
ASV_1328,0,0,0,0,0
ASV_1329,0,0,0,0,0
ASV_1331,0,0,0,0,0
ASV_1332,0,0,0,0,0
ASV_1333,0,0,0,0,0
ASV_1336,0,0,0,0,0
ASV_1337,0,0,0,0,0
ASV_1339,0,0,0,0,0
ASV_1342,0,0,0,0,0
ASV_1343,0,0,0,0,0
ASV_1344,0,0,0,0,0
ASV_1345,0,0,0,0,0
ASV_1346,0,0,6,0,0
ASV_1348,0,0,0,0,0
ASV_1351,0,0,0,0,0
ASV_1353,0,0,0,0,0
ASV_1354,0,0,0,0,0
ASV_1356,0,0,0,0,0
ASV_1357,0,0,0,11,0
ASV_1358,16,0,0,0,0
ASV_1359,0,0,0,0,0
ASV_1360,0,0,0,0,0
ASV_1361,0,0,0,0,0
ASV_1362,0,0,0,0,0
ASV_1363,0,0,0,0,0
ASV_1366,0,0,0,0,0
ASV_1367,0,0,0,0,0
ASV_1368,0,0,0,0,0
ASV_1369,0,0,0,0,0
ASV_1370,0,0,0,0,0
ASV_1372,0,0,0,0,0
ASV_1373,0,0,0,0,0
ASV_1375,0,0,0,0,0
ASV_1376,3,2,0,0,0
ASV_1377,33,17,37,21,20
ASV_1378,0,0,0,0,0
ASV_1380,0,0,0,0,0
ASV_1382,0,0,0,0,0
ASV_1383,0,0,0,0,0
ASV_1384,0,0,0,0,0
ASV_1385,0,0,0,0,0
ASV_1386,0,0,0,0,0
ASV_1388,0,0,0,0,0
ASV_1389,2,0,0,0,0
ASV_1390,0,0,0,0,0
ASV_1391,0,0,0,0,0
ASV_1392,0,3,0,0,0
ASV_1393,0,0,0,0,0
ASV_1394,0,0,0,0,0
ASV_1395,0,0,0,0,5
ASV_1398,0,0,0,0,0
ASV_1399,0,0,27,0,0
ASV_1400,0,0,0,0,0
ASV_1401,0,0,0,0,0
ASV_1403,0,0,0,0,0
ASV_1408,0,0,0,0,0
ASV_1410,0,0,0,0,0
ASV_1411,0,0,0,0,0
ASV_1412,0,0,3,1,0
ASV_1413,1,0,0,0,0
ASV_1415,0,0,0,0,0
ASV_1417,0,0,0,0,2
ASV_1418,0,0,0,0,0
ASV_1419,0,0,0,0,0
ASV_1420,0,0,0,0,0
ASV_1421,0,0,0,0,0
ASV_1422,0,0,0,0,0
ASV_1423,0,0,0,0,0
ASV_1424,0,0,0,0,0
ASV_1425,0,0,0,0,0
ASV_1426,0,0,0,0,0
ASV_1427,0,0,0,0,0
ASV_1428,0,0,0,0,0
ASV_1429,0,0,0,4,0
ASV_1430,0,0,0,0,0
ASV_1431,0,0,0,3,0
ASV_1432,0,0,0,0,0
ASV_1434,9,0,0,0,0
ASV_1435,0,0,0,0,0
ASV_1436,0,0,0,0,0
ASV_1437,0,0,0,0,0
ASV_1438,0,0,0,0,0
ASV_1439,0,0,0,0,0
ASV_1441,0,0,0,0,0
ASV_1442,0,0,0,0,0
ASV_1443,0,0,0,0,6
ASV_1444,0,2,0,0,0
ASV_1445,0,0,0,0,0
ASV_1446,0,0,0,0,0
ASV_1447,0,0,0,0,0
ASV_1448,0,0,0,0,0
ASV_1449,0,0,0,0,0
ASV_1450,8,0,0,0,0
ASV_1451,2,0,0,0,0
ASV_1452,0,0,0,0,0
ASV_1454,0,0,0,0,0
ASV_1455,0,0,0,0,0
ASV_1456,0,0,0,0,0
ASV_1457,0,0,0,0,0
ASV_1458,0,0,0,0,14
ASV_1459,0,0,0,0,0
ASV_1460,0,0,0,0,0
ASV_1461,0,51,20,34,12
ASV_1462,0,0,0,0,0
ASV_1463,0,0,0,0,0
ASV_1467,0,0,0,0,0
ASV_1468,0,0,0,0,0
ASV_1470,0,0,0,0,0
ASV_1471,0,0,0,0,0
ASV_1472,0,0,0,0,0
ASV_1473,0,0,0,0,0
ASV_1474,0,0,0,0,0
ASV_1475,0,0,0,0,0
ASV_1476,0,3,0,0,0
ASV_1477,2,0,0,0,0
ASV_1478,0,0,0,0,0
ASV_1479,5,0,0,6,4
ASV_1480,0,0,0,0,0
ASV_1481,0,0,0,0,0
ASV_1482,0,0,0,0,0
ASV_1483,0,0,0,0,0
ASV_1484,0,7,0,0,0
ASV_1486,0,0,0,0,0
ASV_1489,0,0,0,0,0
ASV_1490,0,0,0,0,0
ASV_1491,0,0,0,0,0
ASV_1492,0,0,0,0,0
ASV_1493,0,0,0,0,0
ASV_1494,0,3,0,0,0
ASV_1496,0,0,0,0,0
ASV_1497,0,0,0,0,0
ASV_1498,5,0,0,0,0
ASV_1499,0,0,0,0,0
ASV_1500,0,0,0,0,0
ASV_1501,0,0,0,0,0
ASV_1502,0,0,0,0,0
ASV_1505,0,0,5,0,0
ASV_1506,0,0,0,0,0
ASV_1507,0,0,0,0,0
ASV_1508,0,0,0,0,0
ASV_1509,0,0,0,0,0
ASV_1510,0,0,0,0,0
ASV_1512,0,0,0,0,0
ASV_1514,0,0,25,0,0
ASV_1515,0,0,0,0,3
ASV_1517,0,0,3,0,0
ASV_1519,0,0,0,6,0
ASV_1520,0,0,0,0,0
ASV_1523,0,0,0,0,0
ASV_1524,0,0,0,0,0
ASV_1527,0,0,0,0,0
ASV_1528,0,0,0,0,0
ASV_1529,0,0,0,0,0
ASV_1531,0,0,0,0,0
ASV_1532,0,0,0,0,0
ASV_1534,0,0,3,0,0
ASV_1536,0,0,0,0,0
ASV_1537,0,0,0,0,0
ASV_1538,0,0,0,0,0
ASV_1539,0,0,0,0,0
ASV_1540,0,0,5,4,0
ASV_1541,0,0,0,0,0
ASV_1542,0,0,0,0,0
ASV_1543,0,0,4,0,0
ASV_1546,0,0,0,10,0
ASV_1547,0,0,0,0,0
ASV_1548,2,0,0,0,0
ASV_1549,0,0,0,0,0
ASV_1550,0,12,15,0,0
ASV_1551,0,0,0,0,0
ASV_1552,0,0,0,0,0
ASV_1553,3,5,0,12,0
ASV_1554,0,0,0,0,0
ASV_1556,0,0,0,2,0
ASV_1557,0,0,0,0,6
ASV_1558,0,0,0,0,0
ASV_1560,0,1,1,0,0
ASV_1561,0,0,0,0,0
ASV_1562,3,0,0,0,0
ASV_1563,0,4,0,0,0
ASV_1565,0,0,0,0,0
ASV_1566,8,0,0,0,0
ASV_1568,0,0,0,0,0
ASV_1569,0,0,0,0,0
ASV_1570,0,0,0,0,0
ASV_1572,0,0,0,0,0
ASV_1573,0,0,0,0,0
ASV_1575,6,0,0,0,0
ASV_1576,0,0,0,0,0
ASV_1577,0,4,0,2,0
ASV_1578,0,0,0,0,0
ASV_1580,0,0,0,0,0
ASV_1581,0,0,0,0,0
ASV_1582,0,0,0,0,2
ASV_1583,0,0,0,0,0
ASV_1584,0,0,0,0,0
ASV_1586,0,0,0,0,0
ASV_1588,0,0,0,0,0
ASV_1589,0,0,0,0,0
ASV_1590,0,0,0,0,0
ASV_1591,0,0,0,0,0
ASV_1592,0,3,0,0,0
ASV_1593,0,5,0,0,0
ASV_1594,0,0,0,0,0
ASV_1595,0,0,0,0,0
ASV_1596,0,0,0,0,0
ASV_1597,0,0,0,0,0
ASV_1599,0,0,0,0,0
ASV_1600,0,0,0,0,0
ASV_1601,0,0,0,0,0
ASV_1602,0,0,0,0,0
ASV_1603,0,0,0,0,0
ASV_1605,0,0,0,0,3
ASV_1607,0,0,0,0,0
ASV_1608,0,0,0,0,0
ASV_1610,0,0,0,0,0
ASV_1611,0,0,0,0,0
ASV_1612,0,0,0,0,0
ASV_1613,0,0,0,0,0
ASV_1615,0,0,3,0,0
ASV_1616,0,0,0,0,0
ASV_1617,0,0,0,0,0
ASV_1618,0,0,0,8,0
ASV_1619,0,5,0,0,0
ASV_1620,0,0,0,9,0
ASV_1621,0,0,0,4,0
ASV_1622,0,0,0,0,24
ASV_1623,3,0,0,0,0
ASV_1628,0,0,0,0,0
ASV_1629,0,0,0,0,0
ASV_1630,0,0,0,0,0
ASV_1632,0,0,0,0,0
ASV_1633,76,468,265,161,52
ASV_1634,0,0,0,0,0
ASV_1636,0,2,6,15,4
ASV_1642,12,7,8,9,4
ASV_1643,0,0,0,0,0
ASV_1644,0,0,0,2,0
ASV_1645,0,12,0,0,0
ASV_1646,0,0,0,0,0
ASV_1647,0,0,0,0,0
ASV_1648,0,0,0,0,0
ASV_1649,0,0,0,0,0
ASV_1650,0,0,0,0,0
ASV_1652,0,0,0,0,0
ASV_1655,0,0,0,0,0
ASV_1656,0,16,0,0,0
ASV_1658,0,0,0,0,0
ASV_1659,0,0,0,0,0
ASV_1660,0,3,0,0,0
ASV_1661,0,0,0,0,0
ASV_1662,0,0,0,0,0
ASV_1663,0,0,0,0,0
ASV_1664,0,0,0,0,0
ASV_1665,0,0,0,2,0
ASV_1668,9,3,0,0,2
ASV_1669,0,0,0,0,0
ASV_1670,16,0,0,0,0
ASV_1671,0,0,0,0,0
ASV_1672,0,0,0,0,0
ASV_1673,0,0,2,0,0
ASV_1674,0,0,0,0,0
ASV_1676,0,0,0,0,0
ASV_1677,0,0,0,0,0
ASV_1678,0,0,0,0,0
ASV_1679,0,0,0,0,0
ASV_1680,0,0,0,0,0
ASV_1682,0,0,0,0,0
ASV_1683,2,0,0,0,0
ASV_1684,0,0,0,0,0
ASV_1686,0,0,0,0,0
ASV_1689,0,0,0,0,0
ASV_1691,0,0,0,0,0
ASV_1692,0,0,0,0,0
ASV_1693,0,0,0,0,0
ASV_1694,0,0,0,0,0
ASV_1695,0,0,0,0,0
ASV_1696,0,0,0,0,0
ASV_1697,0,0,0,0,0
ASV_1699,0,0,0,0,0
ASV_1700,0,68,0,51,0
ASV_1702,0,4,0,0,0
ASV_1703,0,0,0,0,0
ASV_1705,0,0,0,0,0
ASV_1706,0,0,0,0,0
ASV_1707,0,0,0,0,0
ASV_1708,2,0,0,0,0
ASV_1709,0,0,0,0,0
ASV_1710,0,0,0,0,0
ASV_1711,0,0,0,0,0
ASV_1712,0,0,0,0,0
ASV_1713,0,0,0,0,0
ASV_1715,0,0,0,0,0
ASV_1717,0,0,0,0,0
ASV_1718,0,0,0,0,0
ASV_1720,0,0,0,0,0
ASV_1722,0,0,0,0,0
ASV_1724,0,0,0,0,0
ASV_1725,0,0,0,0,0
ASV_1726,0,0,0,0,0
ASV_1727,5,0,0,0,0
ASV_1728,0,0,0,0,0
ASV_1729,0,0,0,0,0
ASV_1730,0,0,0,0,0
ASV_1731,0,0,0,0,0
ASV_1733,0,0,0,0,0
ASV_1735,2,0,0,0,0
ASV_1736,0,0,0,0,0
ASV_1737,0,0,0,0,0
ASV_1739,0,0,0,0,0
ASV_1740,0,0,0,0,0
ASV_1741,0,0,0,0,0
ASV_1742,0,0,0,0,0
ASV_1744,0,0,0,0,2
ASV_1746,0,0,0,0,0
ASV_1747,0,0,0,0,0
ASV_1748,0,0,0,0,0
ASV_1749,0,0,0,0,0
ASV_1750,0,0,0,3,0
ASV_1751,0,0,0,0,0
ASV_1753,0,0,0,0,0
ASV_1754,0,0,0,0,0
ASV_1755,0,0,0,0,0
ASV_1757,0,0,2,0,0
ASV_1758,0,0,0,0,0
ASV_1759,0,0,0,2,0
ASV_1761,0,0,0,0,0
ASV_1762,0,0,0,0,0
ASV_1763,0,0,0,0,0
ASV_1764,0,0,0,0,0
ASV_1765,0,0,0,0,0
ASV_1766,0,23,23,17,18
ASV_1769,2,0,0,0,0
ASV_1770,0,0,0,0,0
ASV_1771,4,0,0,0,0
ASV_1773,0,0,3,0,0
ASV_1774,0,0,0,12,0
ASV_1775,0,0,0,0,0
ASV_1776,0,0,0,0,0
ASV_1777,0,0,0,0,0
ASV_1778,0,0,0,0,0
ASV_1779,0,0,0,0,0
ASV_1780,0,0,0,0,0
ASV_1781,0,0,0,0,0
ASV_1782,0,0,0,0,0
ASV_1783,0,0,0,0,5
ASV_1784,0,0,0,0,0
ASV_1786,0,0,0,0,0
ASV_1788,0,0,0,4,0
ASV_1789,0,0,0,0,0
ASV_1791,0,0,0,0,0
ASV_1793,0,0,0,0,0
ASV_1794,8,0,0,5,0
ASV_1795,0,0,0,0,0
ASV_1799,0,0,0,0,0
ASV_1800,0,3,0,0,0
ASV_1801,0,0,0,0,0
ASV_1802,0,0,0,0,0
ASV_1804,0,0,0,0,0
ASV_1805,0,10,0,9,0
ASV_1806,0,0,0,0,0
ASV_1807,1,0,0,0,0
ASV_1808,0,0,0,0,0
ASV_1809,25,0,0,0,0
ASV_1811,2,0,0,0,0
ASV_1812,0,0,0,0,3
ASV_1813,0,0,0,0,0
ASV_1814,0,0,0,0,0
ASV_1815,0,0,0,1,0
ASV_1816,0,0,0,0,0
ASV_1817,0,0,0,0,0
ASV_1818,0,0,0,0,0
ASV_1819,0,0,0,0,0
ASV_1820,0,0,0,0,0
ASV_1821,0,0,0,0,0
ASV_1825,0,0,0,0,0
ASV_1826,0,0,0,0,0
ASV_1828,0,0,0,0,0
ASV_1829,0,0,0,0,0
ASV_1830,0,0,3,0,0
ASV_1831,11,1,5,0,0
ASV_1832,0,2,0,0,0
ASV_1834,3,0,0,0,0
ASV_1835,0,0,0,0,0
ASV_1836,0,0,0,0,0
ASV_1839,0,0,0,0,0
ASV_1841,0,0,0,0,0
ASV_1842,0,0,0,0,0
ASV_1845,0,0,0,0,0
ASV_1846,0,0,0,2,0
ASV_1847,0,0,0,0,0
ASV_1848,0,0,0,0,0
ASV_1851,0,0,0,0,0
ASV_1852,0,0,2,0,0
ASV_1853,0,0,0,0,0
ASV_1854,0,0,0,0,0
ASV_1856,0,0,0,0,0
ASV_1857,0,0,0,0,0
ASV_1858,0,0,0,0,0
ASV_1859,0,0,0,0,0
ASV_1860,0,0,0,0,0
ASV_1861,0,0,0,0,0
ASV_1862,0,0,0,0,0
ASV_1863,0,0,0,0,0
ASV_1864,0,0,0,0,0
ASV_1865,0,0,0,0,0
ASV_1866,0,0,0,0,0
ASV_1867,0,0,0,0,0
ASV_1868,0,0,0,0,0
ASV_1871,0,0,0,0,0
ASV_1872,0,0,3,0,0
ASV_1875,0,0,0,0,0
ASV_1876,0,0,0,0,0
ASV_1877,0,0,0,0,0
ASV_1880,0,0,0,0,0
ASV_1881,0,0,0,0,0
ASV_1882,0,0,21,0,0
ASV_1883,0,0,0,0,0
ASV_1884,0,0,0,0,0
ASV_1887,0,0,0,0,0
ASV_1890,0,0,14,0,4
ASV_1891,3,0,0,0,0
ASV_1892,0,10,5,6,4
ASV_1893,0,0,0,0,0
ASV_1895,0,0,0,0,0
ASV_1896,0,0,0,0,0
ASV_1897,0,0,0,0,0
ASV_1899,0,0,0,0,0
ASV_1900,0,0,0,0,0
ASV_1901,0,0,0,0,0
ASV_1902,0,0,0,0,0
ASV_1903,0,0,0,0,0
ASV_1904,2,0,0,0,0
ASV_1905,0,0,0,0,0
ASV_1906,0,0,0,0,0
ASV_1908,0,0,0,0,0
ASV_1909,0,0,0,0,0
ASV_1910,0,0,0,0,0
ASV_1911,0,0,0,0,0
ASV_1912,0,0,0,7,0
ASV_1913,0,0,0,0,2
ASV_1914,0,0,0,0,0
ASV_1915,0,0,0,0,0
ASV_1916,0,0,0,0,0
ASV_1917,0,0,0,0,0
ASV_1918,0,0,0,0,0
ASV_1920,0,0,0,0,0
ASV_1921,0,0,0,0,0
ASV_1922,0,0,0,0,0
ASV_1923,0,0,0,0,0
ASV_1924,4,0,0,0,0
ASV_1925,0,0,0,0,0
ASV_1926,0,0,0,0,0
ASV_1927,0,28,0,24,0
ASV_1928,0,0,0,0,0
ASV_1929,0,0,0,0,0
ASV_1930,0,0,0,0,0
ASV_1931,0,0,0,0,0
ASV_1932,0,0,0,0,0
ASV_1933,0,0,0,0,0
ASV_1935,0,0,0,0,9
ASV_1936,0,3,0,0,0
ASV_1937,0,0,0,3,3
ASV_1938,0,0,1,0,0
ASV_1940,0,0,0,0,0
ASV_1942,0,2,0,0,0
ASV_1943,0,7,0,0,0
ASV_1945,0,0,0,0,0
ASV_1946,0,0,0,0,0
ASV_1947,0,0,0,0,0
ASV_1948,0,0,3,0,0
ASV_1950,0,0,0,0,0
ASV_1951,0,0,0,2,0
ASV_1952,0,0,0,0,0
ASV_1953,0,0,3,0,0
ASV_1954,0,0,0,0,0
ASV_1955,0,0,0,0,0
ASV_1957,0,0,0,0,0
ASV_1958,0,0,0,0,0
ASV_1959,0,0,0,0,0
ASV_1960,0,0,0,0,0
ASV_1961,0,0,0,0,0
ASV_1962,0,0,0,0,0
ASV_1965,0,0,0,0,0
ASV_1966,0,0,0,0,0
ASV_1967,0,0,0,0,0
ASV_1970,0,0,0,0,0
ASV_1972,15,0,0,10,0
ASV_1973,0,0,0,0,0
ASV_1976,0,0,0,0,0
ASV_1977,0,0,0,0,0
ASV_1978,0,0,0,0,0
ASV_1979,0,0,0,0,0
ASV_1980,0,0,26,0,0
ASV_1981,3,0,0,0,0
ASV_1982,0,0,0,0,0
ASV_1984,0,0,0,0,0
ASV_1985,0,0,0,0,0
ASV_1986,0,0,0,0,0
ASV_1987,0,0,0,0,0
ASV_1988,3,25,7,8,7
ASV_1991,0,0,0,4,0
ASV_1993,0,0,0,0,0
ASV_1994,0,0,0,0,0
ASV_1995,0,0,0,0,0
ASV_1996,0,0,0,0,0
ASV_1997,0,0,0,0,0
ASV_1999,0,0,0,0,0
ASV_2002,0,0,0,0,0
ASV_2005,0,0,0,0,0
ASV_2006,0,0,0,0,0
ASV_2007,0,0,0,0,0
ASV_2009,0,0,0,0,0
ASV_2010,10,0,0,0,0
ASV_2011,0,0,3,0,0
ASV_2012,0,0,0,14,0
ASV_2017,0,0,0,0,0
ASV_2018,0,0,0,0,0
ASV_2019,0,0,0,0,0
ASV_2020,0,0,0,0,0
ASV_2021,0,0,0,0,0
ASV_2022,0,0,0,0,0
ASV_2023,0,0,0,0,0
ASV_2024,0,0,0,0,0
ASV_2026,0,0,0,0,0
ASV_2027,0,0,0,0,0
ASV_2029,0,0,0,0,0
ASV_2030,0,0,0,0,0
ASV_2033,0,0,0,0,0
ASV_2035,0,0,0,0,0
ASV_2037,0,0,0,0,0
ASV_2038,0,0,0,0,0
ASV_2039,0,0,0,0,0
ASV_2040,0,0,0,0,0
ASV_2044,0,0,0,0,0
ASV_2045,0,0,0,0,0
ASV_2047,0,0,0,0,0
ASV_2048,0,0,0,0,0
ASV_2049,0,0,0,0,0
ASV_2052,0,0,0,0,0
ASV_2053,0,0,3,0,0
ASV_2054,0,0,0,0,0
ASV_2056,0,0,0,0,0
ASV_2058,0,0,0,0,0
ASV_2059,1,9,0,1,0
ASV_2060,0,0,0,0,0
ASV_2061,0,0,0,0,0
ASV_2062,4,0,0,1,7
ASV_2063,0,0,0,0,0
ASV_2065,16,0,12,0,0
ASV_2066,0,0,0,0,0
ASV_2067,0,0,0,0,0
ASV_2068,0,0,0,0,0
ASV_2069,0,0,0,0,0
ASV_2070,0,0,0,0,0
ASV_2071,0,0,0,0,0
ASV_2073,0,0,0,0,0
ASV_2074,0,0,0,0,0
ASV_2076,0,0,0,0,0
ASV_2078,0,0,0,0,0
ASV_2080,0,0,0,0,0
ASV_2081,0,0,0,0,0
ASV_2082,0,0,0,0,13
ASV_2084,0,0,0,0,3
ASV_2085,0,0,0,0,0
ASV_2086,0,0,0,0,0
ASV_2087,2,0,0,0,0
ASV_2088,0,0,0,0,0
ASV_2089,0,0,0,0,0
ASV_2090,0,0,0,0,0
ASV_2091,0,0,0,0,0
ASV_2092,0,0,0,0,0
ASV_2093,0,0,0,4,0
ASV_2094,0,0,0,0,0
ASV_2095,0,0,0,0,0
ASV_2099,0,0,0,0,0
ASV_2100,0,0,0,0,0
ASV_2101,0,0,0,0,0
ASV_2103,0,0,0,0,0
ASV_2105,0,0,0,0,0
ASV_2106,0,0,0,0,0
ASV_2107,0,0,0,0,0
ASV_2109,0,0,0,0,0
ASV_2111,0,0,0,0,0
ASV_2112,0,0,0,0,0
ASV_2113,0,0,0,0,0
ASV_2115,0,0,0,0,0
ASV_2116,0,0,0,0,0
ASV_2117,0,0,0,0,0
ASV_2118,0,0,0,0,0
ASV_2119,0,0,0,0,0
ASV_2121,3,0,0,0,0
ASV_2122,0,0,0,0,0
ASV_2123,0,0,0,0,0
ASV_2125,0,0,0,0,0
ASV_2127,0,0,0,0,0
ASV_2128,0,0,0,0,0
ASV_2130,0,0,0,0,0
ASV_2132,0,0,0,0,0
ASV_2133,0,2,0,0,0
ASV_2137,0,0,0,0,0
ASV_2138,0,0,0,0,0
ASV_2139,0,0,0,0,0
ASV_2140,0,0,0,0,0
ASV_2141,0,0,0,0,0
ASV_2142,0,0,0,0,0
ASV_2143,0,0,0,0,0
ASV_2144,0,0,0,0,0
ASV_2145,0,0,0,0,0
ASV_2146,0,0,0,0,0
ASV_2147,3,0,0,0,0
ASV_2148,0,0,32,0,0
ASV_2149,0,0,0,0,0
ASV_2150,0,2,0,0,0
ASV_2151,0,0,2,0,0
ASV_2154,0,0,0,0,0
ASV_2155,0,0,0,0,0
ASV_2156,0,0,0,0,0
ASV_2157,0,0,0,0,0
ASV_2158,0,0,0,0,0
ASV_2160,0,0,0,0,0
ASV_2161,0,0,0,0,0
ASV_2163,0,0,0,0,0
ASV_2164,0,0,0,0,0
ASV_2165,0,0,0,0,0
ASV_2166,0,0,0,0,0
ASV_2167,0,0,0,0,0
ASV_2168,0,0,0,0,0
ASV_2170,0,0,0,0,0
ASV_2171,0,0,0,0,0
ASV_2172,0,0,0,0,0
ASV_2173,0,0,9,0,0
ASV_2174,0,0,0,0,0
ASV_2175,0,0,0,0,0
ASV_2176,0,0,0,0,0
ASV_2177,0,0,0,0,0
ASV_2178,17,0,0,16,0
ASV_2181,0,0,0,0,0
ASV_2184,0,0,0,0,0
ASV_2185,0,0,0,0,0
ASV_2186,0,0,0,0,0
ASV_2187,69,39,51,66,25
ASV_2188,0,0,0,0,0
ASV_2189,0,0,0,0,0
ASV_2190,0,0,0,0,0
ASV_2191,0,2,0,5,0
ASV_2192,0,0,3,0,1
ASV_2193,0,0,0,3,0
ASV_2194,0,0,0,0,0
ASV_2195,0,0,0,0,0
ASV_2196,0,0,0,2,0
ASV_2198,2,0,0,0,3
ASV_2200,0,0,0,0,0
ASV_2201,0,0,0,0,0
ASV_2202,0,0,0,0,0
ASV_2203,0,0,0,0,0
ASV_2204,6,0,16,2,25
ASV_2205,0,0,0,0,0
ASV_2206,0,0,0,0,0
ASV_2209,0,0,0,0,0
ASV_2210,0,0,0,0,0
ASV_2211,0,0,0,0,0
ASV_2214,0,0,0,0,0
ASV_2215,0,0,0,0,0
ASV_2217,0,0,0,0,0
ASV_2218,0,0,0,0,0
ASV_2219,0,0,0,0,0
ASV_2222,0,0,0,0,0
ASV_2223,0,0,0,0,0
ASV_2225,0,0,0,0,0
ASV_2227,0,0,0,0,0
ASV_2228,0,0,0,0,0
ASV_2229,0,0,0,0,0
ASV_2230,0,0,0,0,0
ASV_2231,0,0,0,0,0
ASV_2232,0,0,0,0,0
ASV_2233,0,0,0,0,0
ASV_2234,0,0,0,0,0
ASV_2235,0,0,0,0,0
ASV_2236,0,0,0,0,0
ASV_2237,0,0,0,0,0
ASV_2238,0,0,0,0,0
ASV_2239,0,0,0,0,0
ASV_2240,0,0,0,0,0
ASV_2241,0,0,0,0,0
ASV_2242,0,0,0,0,0
ASV_2243,0,0,0,0,0
ASV_2244,0,0,24,0,0
ASV_2246,0,0,0,0,0
ASV_2247,0,0,0,0,0
ASV_2248,9,0,0,7,0
ASV_2249,0,0,0,0,0
ASV_2250,0,0,0,0,0
ASV_2251,0,0,0,0,0
ASV_2253,0,0,4,0,0
ASV_2255,0,0,0,0,0
ASV_2256,0,0,0,0,0
ASV_2257,0,0,0,3,0
ASV_2258,0,0,6,0,0
ASV_2259,0,0,0,0,0
ASV_2261,0,0,0,0,0
ASV_2263,0,0,0,0,0
