ID,YS0_F,YS25_F,YS50_F,YS75_F,YS100_F,
MP8086.pos,1469874.467,1499573.674,1627439.527,1573757.011,1619564.192,Quinolines and derivatives
MP8087.pos,115277.9149,20871.72029,623375.993,31601.87027,57043.68618,Cinnamic acids and derivatives
MP8088.pos,620887.9094,241430.29,6701484.86,39252.12352,36426.98694,Phenols
MP8089.pos,2414540.139,1514044.275,1251888.47,1510739.901,1882463.601,Indoles and derivatives
MP8091.pos,1948275.616,679028.7175,2811717.864,1674981.51,1375026.709,0
MP8092.pos,11769890.39,97400.65338,370473.8284,114407.5736,315812.1189,Prenol lipids
MP8093.pos,7336428.56,235775.5285,269296.0912,111058.2021,102876.1371,Prenol lipids
MP8094.pos,2329008.685,122256.8213,391497.3,378552.1105,828010.8225,Prenol lipids
MP8095.pos,1529370.583,285980.7091,235143.9162,147867.5044,90132.83158,Prenol lipids
MP8096.pos,827757.6877,225059.5925,156151.1832,106894.8965,115194.4195,Unclassified
MP8097.pos,1380179.039,248718.9957,116006.9312,82283.98487,118224.4415,Unclassified
MP8098.pos,1293457.861,77583.85234,116743.1264,125574.9243,107948.9647,Prenol lipids
MP8099.pos,7658439.123,130938.887,1000161.105,293990.9626,555574.1275,Unclassified
MP8100.pos,576209.4292,282026.0527,245801.0304,284493.7547,107138.4229,Unclassified
MP8101.pos,241380.9834,196945.5807,230177.5182,302004.563,251708.7842,Unclassified
MP8102.pos,416633.5527,483697.528,445564.9157,437593.6213,415102.0406,Unclassified
MP8103.pos,84747.63554,188744.2569,116051.841,170963.8843,98793.92398,Unclassified
MP8104.pos,2807015.479,5480385.988,2868605.983,3296227.305,1978118.57,Unclassified
MP8106.pos,203804.8809,191690.281,223951.8362,247211.9494,390869.3597,Unclassified
MP8107.pos,90288.30203,191818.4592,177848.5261,144958.0538,149407.6414,Unclassified
MP8108.pos,370565.084,215594.0211,233685.9875,34423.02008,291603.0312,Unclassified
MP8109.pos,62996.49855,281523.3028,68752.50484,487379.727,111317.7423,Unclassified
MP8110.pos,294762.2041,224017.7456,228074.7993,313634.6582,216083.2885,Unclassified
MP8111.pos,471794.4254,445074.8559,82852.12875,3141249.351,53413.1042,Prenol lipids
MP8112.pos,52480.37381,22320.29025,44853.10914,23223.80128,21089.87801,Unclassified
MP8113.pos,527383.8787,480326.868,575045.6158,584933.4063,524253.4615,Unclassified
MP8114.pos,1309385.385,388615.5119,1176910.888,1227413.846,518310.6097,Unclassified
MP8115.pos,1609983.487,1463693.671,1342851.297,1940740.223,776866.8577,Unclassified
MP8116.pos,272769.3244,254892.3494,101948.48,182393.1512,402026.0622,Unclassified
MP8117.pos,103563.4981,518917.0473,335311.7844,943041.5182,249182.624,Unclassified
MP8128.pos,2237071.972,1905303.741,2359382.06,2247111.405,1538355.231,Unclassified
MP8130.pos,355130.7952,246053.2058,298840.3829,320893.4824,369755.7215,Unclassified
MP8137.pos,3430170.08,1631561.22,763226.1499,908430.8772,564733.381,Unclassified
MP8138.pos,599311.336,898096.941,93546.7011,308227.2904,762520.5381,Unclassified
MP8139.pos,53344.1377,45242.8583,19058.01135,100380.5777,55138.27678,Unclassified
MP8141.pos,188687.0923,58151.79225,39159.77313,77434.43987,64153.97149,Unclassified
MP8142.pos,151205.4916,166251.8738,23183.33728,106429.5784,30455.36401,Unclassified
MP8143.pos,496944.8643,233516.9048,218014.7504,352118.583,306241.7447,Cinnamic acids and derivatives
MP8145.pos,443548.3647,296769.7801,229189.8601,325224.5097,270023.5575,Unclassified
MP8147.pos,271249.8977,257542.7889,270488.1303,205122.921,314800.0841,Unclassified
MP8148.pos,136239.4352,49973.00546,142416.8786,86570.93973,31987.21064,Unclassified
MP8150.pos,1565076.878,2765874.789,4218727.635,4079474.886,3678956.362,Unclassified
MP8151.pos,4880445.3,5216237.246,5356004.694,6335239.657,6575564.746,Unclassified
MP8152.pos,25921.19956,1818725.147,1873669.11,63586.29179,2007628.193,Unclassified
MP8153.pos,1300750.877,2210145.046,1535964.433,3181873.923,1296512.974,Tetrahydroisoquinolines
MP8154.pos,865483.4384,1532012.128,895169.0858,1310901.617,1183100.951,Unclassified
MP8155.pos,263588.843,54942.13085,326147.1729,242086.9414,190425.622,Unclassified
MP8156.pos,1925793.86,868121.6694,2243534.814,2196853.298,1508692.239,Unclassified
MP8157.pos,55646.46741,78018.30796,89857.08853,62088.85403,33074.81974,Unclassified
MP8158.pos,139036.9077,64790.91428,107265.4597,75071.75119,132349.1011,Unclassified
MP8159.pos,191414.8007,31050.18667,301086.1175,220214.1155,131738.9511,Unclassified
MP8160.pos,410136.1398,47849.31601,11581.97997,88373.32014,80908.47404,Pyridines and derivatives
MP8161.pos,396450.1426,473076.7994,349862.8545,159979.5161,153081.005,Unclassified
MP8162.pos,51837.85408,27936.85827,131230.3012,29630.44477,38684.87841,Unclassified
MP8164.pos,1091233.63,719701.4769,871655.4175,1300493.325,676884.0426,Unclassified
MP8165.pos,696682.5983,1194008.64,966602.3746,793549.4328,596745.58,Unclassified
MP8166.pos,95433.02791,1206084.212,1236536.84,928205.6981,1451422.717,Unclassified
MP8167.pos,72748.73662,18110.91757,36567.56007,113217.5222,87288.43416,Unclassified
MP8168.pos,235347.1281,37891.99212,188153.2604,414912.4771,251160.8213,Unclassified
MP8173.pos,8572.673552,9621.698109,35282.32252,43249.32419,31107.78197,Unclassified
MP8181.pos,217272.6961,567676.9501,996875.5301,579319.992,261565.9244,Unclassified
MP8190.pos,577736.7731,1301006.92,941882.0526,1032321.786,996452.7421,Unclassified
MP8191.pos,5580667.304,1576439.745,966660.9845,1736345.45,1720768.096,Unclassified
MP8192.pos,2380372.345,1971565.283,1755917.601,2039840.819,2073620.302,Unclassified
MP8193.pos,109054.3279,95738.72768,53982.55568,86642.54758,57175.30675,Unclassified
MP8194.pos,71813.44083,95146.04631,23704.89674,50254.51188,115122.3052,Unclassified
MP8195.pos,13580.54462,24578.73674,20940.09178,17094.97413,40881.8845,Unclassified
MP8196.pos,43150.73376,61480.80087,31953.97267,53267.05767,29802.4272,Unclassified
MP8197.pos,103474.7563,102017.5301,146559.3817,95278.05201,105851.8234,Unclassified
MP8199.pos,36620.23159,46637.77601,65646.37006,67024.00054,48590.78417,Unclassified
MP8200.pos,195828.6151,109555.7034,237415.8922,275804.4656,254664.9153,Unclassified
MP8201.pos,512436.4965,497884.8751,586569.3384,414268.5997,521147.835,Unclassified
MP8202.pos,3115066.31,2883196.053,3968205.593,3117289.198,2786753.531,Unclassified
MP8204.pos,712549.9668,485952.697,451502.1423,573063.7278,642713.079,Organooxygen compounds
MP8206.pos,31644.2963,120684.6736,196532.0324,116068.2695,172768.1919,Unclassified
MP8207.pos,562202.377,17328.63816,9424.539264,9626.757387,13961.681,Benzopyrans
MP8209.pos,2175.304733,14776.8565,1973.102466,1626.859137,492.603703,Unclassified
MP8211.pos,293547.6281,260247.1449,237970.5143,288155.5035,222326.1521,Unclassified
MP8212.pos,2933698.944,3409074.066,3601868.602,4460277.224,4990674.687,Unclassified
MP8213.pos,1848544.097,2823201.312,1860521.387,2698175.524,1948990.29,Unclassified
MP8214.pos,98559.44059,65098.06832,69673.38259,100546.1495,289019.8637,Unclassified
MP8215.pos,491369.7136,316545.4778,658198.4609,284834.6656,514663.9605,Unclassified
MP8216.pos,1553470.263,1550785.525,1503608.458,1466583.734,1477169.032,Fatty Acyls
MP8217.pos,534645.127,251284.1004,350157.0904,330463.9621,355467.755,Unclassified
MP8218.pos,658579.9324,355704.8156,864752.1674,564547.7507,599737.2442,Unclassified
MP8219.pos,6353682.777,1142953.267,1740564.013,1037853.519,2128770.386,Prenol lipids
MP8220.pos,14234029.07,401383.2095,243305.5899,409188.6863,463456.1462,Prenol lipids
MP8221.pos,5569696.928,201613.7124,272991.9787,292666.1348,472937.5355,Prenol lipids
MP8222.pos,1020692.546,337072.2083,343036.5053,502249.3668,393743.5114,Prenol lipids
MP8223.pos,2412831.077,1094946.962,135007.4435,502612.8872,426042.3129,Unclassified
MP8224.pos,50924832.66,38097553.52,40588444.17,42783907.33,34842910.54,Prenol lipids
MP8225.pos,6308921.67,1388273.769,517840.4355,1073732.965,1490207.836,Organooxygen compounds
MP8226.pos,947313.8895,169681.6527,155264.8327,150942.7939,364632.9304,Unclassified
MP8227.pos,5869481.711,273474.2552,222966.8451,320375.7316,338722.2854,Unclassified
MP8228.pos,128992.5802,90549.76909,105336.8947,104059.3301,80483.37483,Unclassified
MP8229.pos,888941.5318,1065154.803,952306.3049,762084.7853,779634.9145,Unclassified
MP8230.pos,16478769.98,11232877.03,12285908.69,19031250.41,11786025.35,Fatty Acyls
MP8231.pos,16025635.62,11340136.42,12947906.52,19215636.81,11515577.55,Unclassified
MP8232.pos,1130088.378,580225.944,762843.0556,518663.5751,455466.6953,Unclassified
MP8233.pos,120413.4924,113177.6157,12247.74092,93127.23124,125506.1567,Unclassified
MP8234.pos,16666794.62,5265244.048,5536490.86,340841.1014,9936333.784,Unclassified
MP8245.pos,28104.77439,106512.2353,29099.91354,134870.5929,149955.1305,Unclassified
MP8252.pos,52635.09089,57849.59828,67014.20396,111075.6591,43265.73687,Unclassified
MP8254.pos,2447864.113,1185043.411,962413.9876,1488966.442,1360078.716,Unclassified
MP8255.pos,199896.6687,132850.7585,217098.1712,194758.0228,193450.4663,Unclassified
MP8256.pos,79093.11504,78928.0623,100131.1814,126696.2505,132313.3833,Unclassified
MP8257.pos,440273.2415,621428.7717,403013.2639,484948.7218,487006.5579,Unclassified
MP8258.pos,2007417.86,1864544.157,1930452.527,2229857.176,1821966.889,Unclassified
MP8259.pos,12194043.63,12257629.84,14073664.76,14974913.6,13104219.3,Unclassified
MP8261.pos,225587.0619,1830195.878,506187.698,82898.84432,1035977.52,Unclassified
MP8264.pos,1327824.757,1781674.851,1184042.165,1881418.234,2188525.991,Unclassified
MP8265.pos,31152.90479,4487.079263,26571.47084,25148.69838,49247.37152,Unclassified
MP8266.pos,5616789.17,3899996.036,4192064.955,5848908.254,4171281.236,Unclassified
MP8267.pos,6255755.556,10974961.68,6987882.224,9552675.056,5869028.24,Organonitrogen compounds
MP8268.pos,431582.6074,418867.6481,371589.0136,403555.0717,447773.2509,Unclassified
MP8269.pos,360754.1725,138578.4222,93207.49602,228141.5403,126198.2098,Unclassified
MP8270.pos,136516.4983,220788.9132,86644.59107,172588.0138,98633.60272,Unclassified
MP8271.pos,6863754.898,6860975.445,7117404.178,6797951.059,6810840.746,Unclassified
MP8272.pos,199915.0044,86818.28153,161630.1827,236427.1911,101539.8138,Unclassified
MP8273.pos,120130.3152,277681.7519,170190.9411,129612.3592,134579.268,Unclassified
MP8274.pos,367480.2485,997516.9077,374788.4187,2405687.301,283713.1971,Unclassified
MP8275.pos,142028.7258,120123.7967,97472.66339,73865.94724,129471.9179,Unclassified
MP8276.pos,5178960.431,7332585.321,4631320.455,7136657.325,3871131.598,Unclassified
MP8277.pos,623376.7011,133557.8711,756462.1859,637392.8278,708312.3384,Unclassified
MP8278.pos,182222.0531,205289.106,123059.6648,247373.1348,12747.70256,Unclassified
MP8279.pos,249372.1609,268164.8923,225388.7588,262397.4956,325040.5137,Fatty Acyls
MP8281.pos,397130.6357,812049.88,49091.42478,25490.897,59751.1122,Unclassified
MP8282.pos,293847.2074,420466.6512,445165.2829,366779.2505,394156.7842,Unclassified
MP8302.pos,25391.22561,29161.57068,22781.64738,23251.75284,22525.19096,Unclassified
MP8303.pos,2727296.461,2036479.701,2001755.518,2098579.666,2127802.811,Unclassified
MP8304.pos,35843.05973,36199.95285,36756.26699,75094.07367,34379.02895,Unclassified
MP8305.pos,223704.7505,226713.8518,267964.9717,229378.5464,257543.0888,Unclassified
MP8306.pos,2226417.374,2645445.809,2581586.376,3387163.233,2332608.833,Unclassified
MP8307.pos,312808.6281,354771.8713,319686.1313,318819.5127,342415.9401,Unclassified
MP8310.pos,242791.1,279578.6871,216934.4145,279200.2648,264534.964,Unclassified
MP8311.pos,334853.4858,22765.14236,92239.69517,273584.2543,142684.574,Unclassified
MP8312.pos,474872.9006,421409.7559,408230.6932,424244.0943,447485.2762,Unclassified
MP8313.pos,59578.80381,31837.77253,74159.66573,66829.62565,69596.13853,Unclassified
MP8314.pos,25887.71171,54106.74246,30663.08037,757.9187755,40507.75882,Unclassified
MP8316.pos,780668.8192,721984.4017,677064.0221,732070.012,951589.4845,Unclassified
MP8317.pos,3414669.641,5299305.174,5207726.748,5356284.434,4472999.885,Unclassified
MP8318.pos,274059244.4,376525.349,22046.97135,408795.5403,1096226.576,Coumarins and derivatives
MP8319.pos,274705.695,587855.9654,793859.8705,494932.3109,739000.3631,Unclassified
MP8320.pos,96266.51272,95002.83601,130333.9811,106689.8491,136201.7052,0
MP8321.pos,175908.4493,210312.3134,179520.0752,190269.1748,200901.563,Unclassified
MP8322.pos,91965.37065,96679.26551,57676.71605,81061.88655,78440.01216,Unclassified
MP8323.pos,34276.288,177716.1285,55695.24432,546379.2149,25232.77456,Organooxygen compounds
MP8325.pos,158821.8711,203105.7487,205263.6599,175534.3399,227932.5898,Unclassified
MP8326.pos,1426636.021,1680937.484,1485658.331,1688373.597,1695244.534,Unclassified
MP8327.pos,731078.8152,740022.998,647630.5602,669142.1155,706198.1746,Unclassified
MP8328.pos,206403.7532,163133.2086,192098.3679,195979.6461,211439.0409,Unclassified
MP8329.pos,21896495.64,1459440.579,701662.8431,1107039.667,1415428.338,0
MP8330.pos,3774833.574,969096.0305,396984.6291,754189.948,505914.1572,Unclassified
MP8331.pos,14023302.61,362415.4801,641611.1249,351043.7666,268463.6531,Unclassified
MP8332.pos,8749792.524,1170469.466,857074.598,805465.3522,1277201.974,Unclassified
MP8333.pos,690880.8655,120482.9138,616427.067,113764.7936,343737.5856,Heteroaromatic compounds
MP8334.pos,1000665.784,169834.1143,254536.0354,569090.5475,173494.2376,Unclassified
MP8335.pos,963952.5559,489378.0941,733984.1196,213802.313,611604.6012,Unclassified
MP8336.pos,1061146.946,561964.1138,228166.4455,456545.1716,189994.045,Unclassified
MP8337.pos,25745214.75,18713378.2,20772298.73,28904659.97,18876369.52,Fatty Acyls
MP8338.pos,182534.704,203385.7943,189284.0209,206441.4138,169925.3242,Unclassified
MP8339.pos,96507.90508,139160.6019,112754.827,199762.0087,153703.0637,Unclassified
MP8340.pos,69610851.49,50389898.18,52782003.04,76395589.3,51515652.29,Fatty Acyls
MP8341.pos,129274.4035,159211.1194,92111.81296,544977.1606,203260.3549,Unclassified
MP8348.pos,28162.66709,56152.60522,19204.66024,27997.15211,32785.46407,Unclassified
MP8353.pos,3973453.446,3792419.353,4261304.39,3325949.637,3986817.286,Unclassified
MP8357.pos,95451.71194,116632.3582,88677.25656,108710.0098,84449.52868,Unclassified
MP8358.pos,2579374.556,2291345.539,2752239.641,3241838.005,3050622.789,Unclassified
MP8359.pos,143195.3942,210794.4924,69424.86201,78066.75125,127882.3135,Unclassified
MP8361.pos,34198.49583,32412.83718,33171.18412,48307.75652,57638.58946,Unclassified
MP8362.pos,13149.86163,21957.61912,46391.81827,28497.98033,35461.90709,Unclassified
MP8363.pos,77613.81007,31013.57367,89725.57367,108368.065,23666.79006,Unclassified
MP8364.pos,464426.3947,323933.0653,359063.806,523686.4824,430125.5472,Carboximidic acids and derivatives
MP8365.pos,495475.2738,453247.8266,396238.8183,464194.8633,193500.8225,Unclassified
MP8366.pos,1416249.308,2806073.086,11642019.7,4559307.124,2329435.737,Unclassified
MP8367.pos,477288.3248,1794376.837,7194741.208,1735203.908,765603.9494,Unclassified
MP8368.pos,228461.3026,669478.2837,2640721.571,785908.7927,353531.2996,Unclassified
MP8370.pos,637149.0914,810598.414,485063.1347,652109.3231,474808.4188,0
MP8371.pos,1196834.682,2429696.624,1197092.286,1747381.03,1197154.544,Pyrrolizidines
MP8372.pos,223472.0193,92928.82732,20958.21925,142115.9879,184159.6189,Unclassified
MP8373.pos,370444.4076,529779.5659,385884.2901,350111.5575,342401.2611,Unclassified
MP8374.pos,779791.9751,856424.7624,1060734.763,484279.3833,1071207.051,Unclassified
MP8376.pos,286929.0865,697363.8136,345493.6296,511987.9119,440794.6652,Unclassified
MP8377.pos,278209.5753,404042.8881,718109.5594,616298.3944,634944.1114,Unclassified
MP8378.pos,614615.2068,262845.5481,218301.2465,229505.4239,283456.3904,Unclassified
MP8379.pos,3414201.391,356684.7501,310733.4349,273656.4754,325821.4754,Unclassified
MP8380.pos,2646073.771,2757846.38,2392695.372,2750410.074,2815228.742,Unclassified
MP8381.pos,2420846.694,2778237.909,839031.8748,2581866.12,2751002.689,Unclassified
MP8383.pos,22164993.27,19409796.38,17568579.6,22900626.71,18565481.97,Unclassified
MP8384.pos,21698856.25,15546686.2,15319258.36,25314885.8,19736364.29,Unclassified
MP8385.pos,741962.0063,539650.8287,400635.8431,627166.1925,434032.0454,Unclassified
MP8386.pos,30031823.89,21334762.93,25814485.05,31024919.82,19440493.02,Unclassified
MP8387.pos,505834.5776,326246.4264,436424.9216,455787.6936,452973.5336,Unclassified
MP8388.pos,40751.25181,19803.52587,556651.4389,29188.49831,42527.74207,Unclassified
MP8389.pos,5270503.548,5844581.43,5324466.88,5391591.371,5697296.172,Fatty Acyls
MP8390.pos,2569205.372,1603177.048,1945716.477,2840982.263,1326117.787,Unclassified
MP8391.pos,21139.51276,20281.35215,20522.21702,651754.3723,19758.84841,Unclassified
MP8392.pos,2033215.134,1269678.765,1490992.53,1812906.677,1281981.469,Fatty Acyls
MP8393.pos,939400.687,1037222.91,990497.3554,965871.5601,952195.8283,Unclassified
MP8394.pos,1261596.358,738826.4206,770888.6485,1069280.423,634842.0515,Unclassified
MP8395.pos,57952.91969,27237.14656,55085.64341,50176.35016,46104.82687,Unclassified
MP8396.pos,141231.5119,128159.9088,138274.7928,144650.7872,158669.1285,Unclassified
MP8399.pos,52480.77054,50219.21297,53373.99891,51181.3908,55891.44418,Unclassified
MP8400.pos,117333.1536,58212.70612,109714.3431,134182.0389,51540.99411,Unclassified
MP8401.pos,17458.91448,16906.64996,33587.709,58544.55241,21225.39362,Unclassified
MP8402.pos,569690.2374,390353.5682,502726.7197,558998.3942,380501.7788,Unclassified
MP8403.pos,26685.30712,49195.53836,68631.99843,32437.27964,36694.5578,Unclassified
MP8404.pos,39507.14948,3923.20005,80248.0776,61482.54931,2403.180015,Unclassified
MP8408.pos,21033.33544,16250.41857,20640.12375,11452.2512,25412.62133,Unclassified
MP8411.pos,14295.32132,12945.57901,18054.0009,29873.51974,19584.82995,Unclassified
MP8416.pos,626650.0234,645821.3449,720368.5353,659575.3233,881771.1369,Unclassified
MP8417.pos,98953.57738,66535.01789,90761.62232,65300.31581,160531.0983,Unclassified
MP8418.pos,177749.4163,198594.425,164869.7611,190603.8472,194809.7689,Unclassified
MP8419.pos,261348.6734,170916.5247,70133.87924,166172.1571,168183.0398,Unclassified
